date,refyear_clean,refmonth_clean,refperiodid,period,freqcode,refyear,refmonth,flowcode,flowdesc,reportercode,reporteriso,reporterdesc,partnercode,partneriso,partnerdesc,cmdcode,cmddesc,cifvalue,fobvalue,primaryvalue,qty,alt_qty,net_wgt,gross_wgt,qtyunitcode,qtyunitabbr,altqtyunitcode,altqtyunitabbr,isreported,isaggregate,isleaf,aggrlevel
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,32,ARG,Argentina,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",31603.63,29780.83,31603.63,30.83,30.83,30.83,0.0,8,kg,8,kg,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,36,AUS,Australia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",5703937220.86,5689752154.238,5703937220.86,94057.284,0.0,,0.0,8,kg,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,40,AUT,Austria,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",3532639296.797,,3532639296.797,56683.553,0.0,56683.553,0.0,8,kg,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,44,BHS,Bahamas,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",49214.0,,49214.0,76.234,0.0,76.234,0.0,8,kg,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,48,BHR,Bahrain,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",589563373.5,,589563373.5,9717.664,0.0,9717.664,0.0,8,kg,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,51,ARM,Armenia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",1796110880.92,,1796110880.92,44470.627,44470.627,467891.034,0.0,8,kg,8,kg,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,52,BRB,Barbados,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",3130.5,,3130.5,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,56,BEL,Belgium,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",380935178.146,,380935178.146,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,60,BMU,Bermuda,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",1233.64,,1233.64,1.052,0.0,1.052,0.0,8,kg,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,64,BTN,Bhutan,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",1113213.051,,1113213.051,15.369,15369.02,15.369,0.0,8,kg,15,g,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,68,BOL,Bolivia (Plurinational State of),0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",424015.0,415314.0,424015.0,7.078,0.0,0.0,0.0,8,kg,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,70,BIH,Bosnia Herzegovina,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",518856.787,,518856.787,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,72,BWA,Botswana,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",3707649.621,,3707649.621,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,76,BRA,Brazil,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4670611.0,4623427.0,4670611.0,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,96,BRN,Brunei Darussalam,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",2548820.608,,2548820.608,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,100,BGR,Bulgaria,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",25631263.717,,25631263.717,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,104,MMR,Myanmar,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",0.75,,0.75,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,108,BDI,Burundi,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",227.129,,227.129,0.004,0.0,0.004,0.0,8,kg,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,116,KHM,Cambodia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",224059130.74,,224059130.74,3731.5,3731.5,3731.5,0.0,8,kg,8,kg,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,120,CMR,Cameroon,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",387.647,,387.647,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,124,CAN,Canada,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",,9524345954.696,9524345954.696,275617.0,0.0,275617.0,0.0,8,kg,-1,,False,True,False,4
2023-01-01,2023,1,20230101,2023,A,2023,52,M,Import,136,CYM,Cayman Isds,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",1743466.203,,1743466.203,29.415,0.0,29.415,0.0,8,kg,-1,,False,True,False,4
