refYear,reporterCode,reporterISO,reporterDesc,classificationCode,cmdCode,cmdDesc,qtyUnitCode,qtyUnitAbbr,qty,altQtyUnitCode,altQtyUnitAbbr,altQty,netWgt,grossWgt,cifvalue,fobvalue,primaryValue,legacyEstimationFlag
2020,188,CRI,Costa Rica,H5,2709,Crude petroleum oil,8,kg,927.961,-1,kg,0.0,927.961,0.0,14150.24,0.0,14150.24,6
2020,191,HRV,Croatia,H5,2709,Crude petroleum oil,8,kg,1948167184.0,8,kg,1948167184.0,1948167184.0,0.0,586502847.0,0.0,586502847.0,0
2020,192,CUB,Cuba,H5,2709,Crude petroleum oil,8,kg,2251687600.0,21,1000 KG,2251687.6,2251687600.0,0.0,566747620.25,0.0,566747620.25,0
2020,203,CZE,Czechia,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,0.0,0.0,2147227736.0,2034592005.0,2147227736.0,6
2020,204,BEN,Benin,H5,2709,Crude petroleum oil,8,kg,20887.0,8,kg,20887.0,20887.0,0.0,54211.755,0.0,54211.755,0
2020,208,DNK,Denmark,H5,2709,Crude petroleum oil,8,kg,4670397871.0,8,kg,4670397871.0,4670397871.0,0.0,1508173433.423,0.0,1508173433.423,0
2020,214,DOM,Dominican Rep.,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,6832030.25,0.0,74109906.29699999,181927374.94,181927374.94,0
2020,218,ECU,Ecuador,H5,2709,Crude petroleum oil,8,kg,5783472.634,-1,kg,0.0,0.0,0.0,2045122.24,2043075.95,2045122.24,6
2020,222,SLV,El Salvador,H5,2709,Crude petroleum oil,8,kg,9054.09,8,kg,9054.09,9054.09,0.0,8869.56,0.0,8869.56,0
2020,231,ETH,Ethiopia,H5,2709,Crude petroleum oil,8,kg,36007.0,8,kg,36007.0,36007.0,0.0,45357.91,0.0,45357.91,0
2020,233,EST,Estonia,H5,2709,Crude petroleum oil,8,kg,42504286.1,8,kg,42504286.1,42504286.1,0.0,16227487.95,0.0,16227487.95,0
2020,242,FJI,Fiji,H5,2709,Crude petroleum oil,8,kg,78076.2,8,kg,78076.2,78076.2,0.0,203553.105,0.0,203553.105,0
2020,246,FIN,Finland,H5,2709,Crude petroleum oil,8,kg,11362886513.833,-1,kg,0.0,11362886513.833,0.0,3430493317.752,0.0,3430493317.752,6
2020,251,FRA,France,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,6832030.25,0.0,11606518005.679,0.0,11606518005.679,0
2020,258,PYF,French Polynesia,H5,2709,Crude petroleum oil,8,kg,207.67,8,kg,207.67,207.67,0.0,6248.125,0.0,6248.125,0
2020,266,GAB,Gabon,H5,2709,Crude petroleum oil,8,kg,74.0,19,BBL,2.0,74.0,0.0,561.24,0.0,561.24,0
2020,268,GEO,Georgia,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,6832030.25,0.0,2716619.78,0.0,2716619.78,0
2020,270,GMB,Gambia,H4,2709,Crude petroleum oil,8,kg,250.0,8,kg,250.0,250.0,0.0,39.659,0.0,39.659,0
2020,275,PSE,State of Palestine,H4,2709,Crude petroleum oil,8,kg,1481272.59,-1,kg,0.0,1481272.59,0.0,483120.1,0.0,483120.1,6
2020,276,DEU,Germany,H5,2709,Crude petroleum oil,8,kg,84736041890.0,8,kg,84736041890.0,84736041890.0,0.0,27495840610.786,0.0,27495840610.786,0
2020,300,GRC,Greece,H5,2709,Crude petroleum oil,8,kg,22547118206.0,8,kg,22547118206.0,22547118206.0,0.0,7012748891.934,0.0,7012748891.934,0
2020,320,GTM,Guatemala,H5,2709,Crude petroleum oil,8,kg,71561.0,8,kg,71561.0,71561.0,0.0,348587.0,0.0,348587.0,0
2020,328,GUY,Guyana,H5,2709,Crude petroleum oil,8,kg,4335.19,8,kg,4335.19,4335.19,0.0,17672.977,17672.977,17672.977,0
2020,348,HUN,Hungary,H5,2709,Crude petroleum oil,8,kg,5288260164.0,8,kg,5288260164.0,5288260164.0,0.0,1685494274.0,0.0,1685494274.0,0
2020,352,ISL,Iceland,H5,2709,Crude petroleum oil,8,kg,16.661,-1,kg,0.0,16.661,0.0,457.836,431.881,457.836,6
2020,360,IDN,Indonesia,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,0.0,0.0,3391684209.0,0.0,3391684209.0,0
2020,372,IRL,Ireland,H5,2709,Crude petroleum oil,8,kg,3187163607.0,8,kg,3187163607.0,3187163607.0,0.0,1076176102.618,0.0,1076176102.618,0
2020,376,ISR,Israel,H5,2709,Crude petroleum oil,8,kg,11638093655.529,-1,kg,0.0,11638093655.529,0.0,3755667000.0,0.0,3755667000.0,6
2020,380,ITA,Italy,H5,2709,Crude petroleum oil,8,kg,49865188124.0,8,kg,49865188124.0,49865188124.0,0.0,16214614421.711,0.0,16214614421.711,0
2020,384,CIV,Côte d'Ivoire,H5,2709,Crude petroleum oil,8,kg,3470953900.0,8,kg,3470953900.0,3470953900.0,0.0,1436707135.38,0.0,1436707135.38,0
2020,388,JAM,Jamaica,H5,2709,Crude petroleum oil,8,kg,1101161900.0,12,m³,1268297.0,1101161900.0,0.0,380099717.68,0.0,380099717.68,0
2020,392,JPN,Japan,H5,2709,Crude petroleum oil,8,kg,123156541900.0,8,kg,123156541900.0,123156541900.0,0.0,43495449526.743,0.0,43495449526.743,0
2020,398,KAZ,Kazakhstan,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,6832030.25,0.0,4376116.99,0.0,4376116.99,0
2020,400,JOR,Jordan,H5,2709,Crude petroleum oil,8,kg,1725654750.372,-1,kg,0.0,1725654750.372,0.0,556876821.169,0.0,556876821.169,6
2020,404,KEN,Kenya,H5,2709,Crude petroleum oil,8,kg,135.0,8,kg,135.0,135.0,0.0,204.583,0.0,204.583,0
2020,410,KOR,Rep. of Korea,H5,2709,Crude petroleum oil,8,kg,131433032990.873,-1,kg,0.0,131433032990.873,0.0,44455595815.0,0.0,44455595815.0,6
2020,417,KGZ,Kyrgyzstan,H5,2709,Crude petroleum oil,8,kg,367249.0,8,kg,367249.0,367249.0,0.0,200226.0,0.0,200226.0,0
2020,418,LAO,Lao People's Dem. Rep.,H5,2709,Crude petroleum oil,8,kg,5949438.755,-1,kg,0.0,5949438.755,0.0,3860120.83,0.0,3860120.83,6
2020,426,LSO,Lesotho,H5,2709,Crude petroleum oil,8,kg,220060.106,-1,kg,0.0,220060.106,0.0,76842.386,0.0,76842.386,6
2020,428,LVA,Latvia,H5,2709,Crude petroleum oil,8,kg,513861.0,8,kg,513861.0,513861.0,0.0,146061.753,0.0,146061.753,0
2020,430,LBR,Liberia,H5,2709,Crude petroleum oil,8,kg,220961.0,8,kg,220961.0,220961.0,0.0,141763.5,0.0,141763.5,0
2020,440,LTU,Lithuania,H5,2709,Crude petroleum oil,8,kg,7851201000.0,8,kg,7851201000.0,7851201000.0,0.0,2414593109.0,0.0,2414593109.0,0
2020,442,LUX,Luxembourg,H5,2709,Crude petroleum oil,8,kg,14141.914,8,kg,14141.914,14141.914,0.0,32923.023,32921.972,32923.023,0
2020,454,MWI,Malawi,H5,2709,Crude petroleum oil,8,kg,20.0,8,kg,20.0,20.0,0.0,707.387,0.0,707.387,0
2020,458,MYS,Malaysia,H5,2709,Crude petroleum oil,8,kg,12405309323.0,8,kg,12405309323.0,12405309323.0,0.0,4600947545.289,0.0,4600947545.289,0
2020,470,MLT,Malta,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,6832030.25,0.0,7436.838,0.0,7436.838,0
2020,478,MRT,Mauritania,H5,2709,Crude petroleum oil,8,kg,2096800.0,8,kg,2096800.0,2096800.0,0.0,704021.284,0.0,704021.284,0
2020,490,S19,"Other Asia, nes",H5,2709,Crude petroleum oil,8,kg,36110562000.0,7,l,42216270100.0,36110562000.0,0.0,12636707015.557,0.0,12636707015.557,0
2020,504,MAR,Morocco,H5,2709,Crude petroleum oil,8,kg,3543.0,8,kg,3543.0,3543.0,0.0,4734.097,0.0,4734.097,0
2020,508,MOZ,Mozambique,H5,2709,Crude petroleum oil,-1,kg,0.0,8,kg,1256.0,18644.0,0.0,64782.353,61588.009,64782.353,0
2020,512,OMN,Oman,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,6832030.25,0.0,23734.718,0.0,23734.718,0
2020,516,NAM,Namibia,H5,2709,Crude petroleum oil,8,kg,4698380.5,8,kg,4698380.5,4698380.5,0.0,2323173.836,0.0,2323173.836,0
2020,524,NPL,Nepal,H5,2709,Crude petroleum oil,8,kg,1000.0,7,l,1000.0,1000.0,0.0,984.2,0.0,984.2,0
2020,528,NLD,Netherlands,H5,2709,Crude petroleum oil,8,kg,68509403333.0,8,kg,68509403333.0,68509403333.0,0.0,21979696447.287,0.0,21979696447.287,0
2020,554,NZL,New Zealand,H5,2709,Crude petroleum oil,8,kg,3693814307.158,-1,kg,0.0,3693814307.158,0.0,1529324865.865,1433938500.046,1529324865.865,6
2020,558,NIC,Nicaragua,H5,2709,Crude petroleum oil,8,kg,505183010.165,-1,kg,0.0,505183010.165,0.0,188127950.46,0.0,188127950.46,6
2020,566,NGA,Nigeria,H4,2709,Crude petroleum oil,8,kg,30.0,8,kg,30.0,30.0,0.0,299.481,0.0,299.481,0
2020,579,NOR,Norway,H5,2709,Crude petroleum oil,8,kg,3235819500.0,-1,kg,0.0,3235819500.0,0.0,1036073856.993,0.0,1036073856.993,0
2020,586,PAK,Pakistan,H5,2709,Crude petroleum oil,8,kg,7336989065.304,-1,kg,0.0,7336989065.304,0.0,2267400247.835,0.0,2267400247.835,6
2020,598,PNG,Papua New Guinea,H5,2709,Crude petroleum oil,8,kg,198990227.124,-1,kg,0.0,198990227.124,0.0,64901071.606,0.0,64901071.606,6
2020,600,PRY,Paraguay,H5,2709,Crude petroleum oil,8,kg,911.0,8,kg,911.0,911.0,0.0,925.0,889.0,925.0,0
2020,604,PER,Peru,H5,2709,Crude petroleum oil,8,kg,2009779493.216,-1,kg,0.0,2009779493.216,0.0,774419015.0,0.0,774419015.0,6
2020,608,PHL,Philippines,H5,2709,Crude petroleum oil,8,kg,5200825077.12,19,BBL,32709591.68,5200825077.12,4480737991.0,1345616742.0,1285472460.0,1345616742.0,0
2020,616,POL,Poland,H5,2709,Crude petroleum oil,8,kg,25373396065.0,8,kg,25373396065.0,25373396065.0,0.0,7909788239.0,0.0,7909788239.0,0
2020,620,PRT,Portugal,H5,2709,Crude petroleum oil,8,kg,10758007550.0,8,kg,10758007550.0,10758007550.0,0.0,3867733033.878,0.0,3867733033.878,0
2020,626,TLS,Timor-Leste,H5,2709,Crude petroleum oil,8,kg,1.0,8,kg,1.0,1.0,0.0,17.96,0.0,17.96,0
2020,634,QAT,Qatar,H5,2709,Crude petroleum oil,8,kg,24868373.04,8,kg,24868373.04,24868373.04,0.0,13566389.81,0.0,13566389.81,0
2020,642,ROU,Romania,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,0.0,0.0,2272505180.24,0.0,2272505180.24,6
2020,643,RUS,Russian Federation,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,0.0,0.0,628440.93,0.0,628440.93,0
2020,646,RWA,Rwanda,H4,2709,Crude petroleum oil,8,kg,100.0,8,kg,100.0,100.0,0.0,279.26,0.0,279.26,0
2020,662,LCA,Saint Lucia,H4,2709,Crude petroleum oil,8,kg,2500.0,12,m³,127.0,2500.0,0.0,2490.73,0.0,2490.73,0
2020,670,VCT,Saint Vincent and the Grenadines,H3,2709,Crude petroleum oil,8,kg,489.88,8,kg,489.88,489.88,0.0,8317.25,0.0,8317.25,0
2020,686,SEN,Senegal,H5,2709,Crude petroleum oil,8,kg,1025398000.0,8,kg,1025398000.0,1025398000.0,0.0,441180824.698,0.0,441180824.698,0
2020,688,SRB,Serbia,H5,2709,Crude petroleum oil,8,kg,2352604647.0,8,kg,2352604647.0,2352604647.0,0.0,839069936.0,835575261.0,839069936.0,0
2020,699,IND,India,H5,2709,Crude petroleum oil,8,kg,196914648567.86,-1,kg,0.0,196914648567.86,0.0,64579747983.623,0.0,64579747983.623,6
2020,702,SGP,Singapore,H5,2709,Crude petroleum oil,8,kg,42120230563.642,-1,kg,0.0,42120230563.642,0.0,14376394884.758,0.0,14376394884.758,6
2020,703,SVK,Slovakia,H5,2709,Crude petroleum oil,8,kg,5795101432.0,8,kg,5795101432.0,5795101432.0,0.0,1831829113.459,1831829113.459,1831829113.459,0
2020,704,VNM,Viet Nam,H5,2709,Crude petroleum oil,8,kg,11679941308.803,-1,kg,0.0,11679941308.803,0.0,3840252047.819,0.0,3840252047.819,6
2020,705,SVN,Slovenia,H5,2709,Crude petroleum oil,8,kg,0.52,8,kg,0.52,0.52,0.0,29.84,0.0,29.84,0
2020,710,ZAF,South Africa,H5,2709,Crude petroleum oil,8,kg,14938541851.6,8,kg,14938541851.6,14938541851.6,0.0,0.0,5088398640.873,5088398640.873,0
2020,716,ZWE,Zimbabwe,H5,2709,Crude petroleum oil,8,kg,12455.0,12,m³,10849.0,12455.0,0.0,15434.58,0.0,15434.58,0
2020,724,ESP,Spain,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,0.0,0.0,18214889217.054,0.0,18214889217.054,6
2020,748,SWZ,Eswatini,H5,2709,Crude petroleum oil,8,kg,3383.1,8,kg,3383.1,3383.1,0.0,12641.87,0.0,12641.87,0
2020,752,SWE,Sweden,H5,2709,Crude petroleum oil,8,kg,17222980633.453,-1,kg,0.0,17222980633.453,0.0,5679294654.996,0.0,5679294654.996,6
2020,757,CHE,Switzerland,H5,2709,Crude petroleum oil,8,kg,2815492000.0,7,l,3406644000.0,2815492000.0,0.0,956484621.033,0.0,956484621.033,0
2020,762,TJK,Tajikistan,H4,2709,Crude petroleum oil,8,kg,10079900.0,8,kg,10079900.0,10079900.0,0.0,2656214.0,0.0,2656214.0,0
2020,764,THA,Thailand,H5,2709,Crude petroleum oil,8,kg,41660827869.0,7,l,53670478407.0,6832030.25,0.0,16128573982.305,0.0,16128573982.305,0
2020,768,TGO,Togo,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,6832030.25,0.0,527.645,527.645,527.645,0
2020,776,TON,Tonga,H5,2709,Crude petroleum oil,8,kg,4021.0,7,l,4021.0,4021.0,0.0,2841.31,0.0,2841.31,0
2020,780,TTO,Trinidad and Tobago,H4,2709,Crude petroleum oil,8,kg,83.0,8,kg,83.0,83.0,0.0,575.91,0.0,575.91,0
2020,784,ARE,United Arab Emirates,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,0.0,0.0,21440696427.571,0.0,21440696427.571,0
2020,788,TUN,Tunisia,H5,2709,Crude petroleum oil,8,kg,807319606.0,8,kg,807319606.0,807319606.0,0.0,313735587.9,0.0,313735587.9,0
2020,800,UGA,Uganda,H5,2709,Crude petroleum oil,8,kg,12531.0,8,kg,12531.0,12531.0,0.0,11190.0,0.0,11190.0,0
2020,804,UKR,Ukraine,H5,2709,Crude petroleum oil,8,kg,1245587099.0,8,kg,1245587099.0,1245587099.0,0.0,394919506.46,0.0,394919506.46,0
2020,818,EGY,Egypt,H4,2709,Crude petroleum oil,8,kg,10939315021.442,-1,kg,0.0,10939315021.442,0.0,3567880080.274,0.0,3567880080.274,6
2020,826,GBR,United Kingdom,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,0.0,0.0,15623535693.043,0.0,15623535693.043,6
2020,834,TZA,United Rep. of Tanzania,H5,2709,Crude petroleum oil,8,kg,1366.0,8,kg,1366.0,1366.0,0.0,1068.0,0.0,1068.0,0
2020,842,USA,USA,H5,2709,Crude petroleum oil,8,kg,331755659220.0,19,BBL,2086513580.0,331755659220.0,0.0,81629597574.0,0.0,81629597574.0,0
2020,858,URY,Uruguay,H5,2709,Crude petroleum oil,8,kg,1939415200.0,8,kg,1939415200.0,1939415200.0,0.0,681093055.0,659846012.0,681093055.0,0
2020,860,UZB,Uzbekistan,H5,2709,Crude petroleum oil,8,kg,533692780.0,21,1000 KG,533692.78,533692780.0,0.0,194978205.97,0.0,194978205.97,0
2020,894,ZMB,Zambia,H5,2709,Crude petroleum oil,8,kg,3557138.1,7,l,3557138.1,3557138.1,0.0,225904005.85,0.0,225904005.85,0
2021,20,AND,Andorra,H5,2709,Crude petroleum oil,8,kg,5014.0,8,kg,5014.0,5014.0,0.0,5733.593,0.0,5733.593,0
2021,24,AGO,Angola,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,6832030.25,0.0,3606.615,0.0,3606.615,0
2021,28,ATG,Antigua and Barbuda,H3,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,6832030.25,0.0,164.915,0.0,164.915,0
2021,31,AZE,Azerbaijan,H5,2709,Crude petroleum oil,8,kg,89738300.0,8,kg,89738300.0,89738300.0,0.0,52543454.84,0.0,52543454.84,0
2021,36,AUS,Australia,H5,2709,Crude petroleum oil,8,kg,12162102692.47,7,l,12162102692.47,12162102692.47,0.0,5613034716.991,5491293128.78,5613034716.991,0
2021,40,AUT,Austria,H5,2709,Crude petroleum oil,8,kg,7637665781.0,8,kg,7637665781.0,7637665781.0,0.0,4061893285.602,0.0,4061893285.602,0
2021,44,BHS,Bahamas,H5,2709,Crude petroleum oil,8,kg,366000.0,8,kg,366000.0,366000.0,0.0,29216.0,0.0,29216.0,0
2021,52,BRB,Barbados,H5,2709,Crude petroleum oil,8,kg,3951230.0,8,kg,3951230.0,3951230.0,0.0,1974013.5,0.0,1974013.5,0
2021,56,BEL,Belgium,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,6832030.25,0.0,17462886321.032,0.0,17462886321.032,0
2021,68,BOL,Bolivia (Plurinational State of),H5,2709,Crude petroleum oil,8,kg,4.0,12,m³,11.93,4.0,0.0,106.47,60.21,106.47,0
2021,70,BIH,Bosnia Herzegovina,H5,2709,Crude petroleum oil,8,kg,403944.0,8,kg,403944.0,403944.0,0.0,310139.57,0.0,310139.57,0
2021,72,BWA,Botswana,H5,2709,Crude petroleum oil,8,kg,6374964.0,8,kg,6374964.0,6378340.5,0.0,4453137.633,0.0,4453137.633,0
2021,76,BRA,Brazil,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,6832030.25,0.0,4093484412.0,3995458870.0,4093484412.0,0
2021,96,BRN,Brunei Darussalam,H5,2709,Crude petroleum oil,8,kg,6845111011.0,8,kg,6845111011.0,6845111011.0,0.0,5158176700.57,0.0,5158176700.57,0
2021,100,BGR,Bulgaria,H5,2709,Crude petroleum oil,8,kg,4153026600.0,8,kg,4153026600.0,4153026600.0,0.0,2026580760.27,0.0,2026580760.27,0
2021,104,MMR,Myanmar,H5,2709,Crude petroleum oil,8,kg,245237.425,-1,kg,0.0,245237.425,0.0,124899.0,0.0,124899.0,6
2021,108,BDI,Burundi,H5,2709,Crude petroleum oil,8,kg,996.0,8,kg,996.0,996.0,0.0,789.207,0.0,789.207,0
2021,120,CMR,Cameroon,H5,2709,Crude petroleum oil,8,kg,41.0,8,kg,41.0,41.0,0.0,134.42,0.0,134.42,0
2021,124,CAN,Canada,H5,2709,Crude petroleum oil,8,kg,23298264477.043,-1,kg,0.0,23298264477.043,0.0,74109906.29699999,11824567143.042,11824567143.042,6
2021,144,LKA,Sri Lanka,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,0.0,0.0,489548989.43,0.0,489548989.43,6
2021,152,CHL,Chile,H5,2709,Crude petroleum oil,8,kg,8581493890.591,-1,kg,0.0,8581493890.591,0.0,4278941752.82,4164772102.59,4278941752.82,6
2021,156,CHN,China,H5,2709,Crude petroleum oil,8,kg,512922149241.0,8,kg,512922149241.0,512922149241.0,0.0,258522886285.0,0.0,258522886285.0,0
2021,170,COL,Colombia,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,0.0,0.0,149657908.13,0.0,149657908.13,0
2021,174,COM,Comoros,H5,2709,Crude petroleum oil,8,kg,400.0,8,kg,400.0,400.0,0.0,1647.566,0.0,1647.566,0
2021,178,COG,Congo,H5,2709,Crude petroleum oil,8,kg,8000.0,8,kg,8000.0,8000.0,0.0,5412.75,0.0,5412.75,0
2021,180,COD,Dem. Rep. of the Congo,H4,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,6832030.25,0.0,111986.918,0.0,111986.918,0
2021,188,CRI,Costa Rica,H5,2709,Crude petroleum oil,8,kg,1419.45,8,kg,1419.45,1419.45,0.0,17506.78,0.0,17506.78,0
2021,191,HRV,Croatia,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,0.0,0.0,939903210.0,0.0,939903210.0,0
2021,192,CUB,Cuba,H5,2709,Crude petroleum oil,8,kg,2305274200.0,21,1000 KG,2305274.2,2305274200.0,0.0,1152031500.18,0.0,1152031500.18,0
2021,196,CYP,Cyprus,H5,2709,Crude petroleum oil,8,kg,300.0,8,kg,300.0,300.0,0.0,1472.512,0.0,1472.512,0
2021,203,CZE,Czechia,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,0.0,0.0,3592910901.0,3592018676.0,3592910901.0,0
2021,208,DNK,Denmark,H5,2709,Crude petroleum oil,8,kg,5238159594.0,8,kg,5238159594.0,5238159594.0,0.0,2877654022.333,0.0,2877654022.333,0
2021,212,DMA,Dominica,H3,2709,Crude petroleum oil,8,kg,42.0,8,kg,42.0,42.0,0.0,155.555,0.0,155.555,0
2021,214,DOM,Dominican Rep.,H5,2709,Crude petroleum oil,8,kg,1176979091.655,-1,kg,0.0,6832030.25,0.0,666082709.868,657293355.61,666082709.868,2
2021,218,ECU,Ecuador,H5,2709,Crude petroleum oil,8,kg,1612.16,12,m³,804.042,1612.16,0.0,7862.395,7657.213,7862.395,0
2021,222,SLV,El Salvador,H5,2709,Crude petroleum oil,8,kg,35949.0,8,kg,35949.0,35949.0,0.0,40888.53,0.0,40888.53,0
2021,231,ETH,Ethiopia,H5,2709,Crude petroleum oil,8,kg,177011.0,8,kg,177011.0,177011.0,0.0,263931.82,0.0,263931.82,0
2021,233,EST,Estonia,H5,2709,Crude petroleum oil,8,kg,82746234.29,8,kg,82746234.29,82746234.29,0.0,31458860.86,0.0,31458860.86,0
2021,242,FJI,Fiji,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,0.0,0.0,857.709,0.0,857.709,6
2021,246,FIN,Finland,H5,2709,Crude petroleum oil,8,kg,8407123091.0,8,kg,8407123091.0,8407123091.0,0.0,4283661968.983,0.0,4283661968.983,0
2021,251,FRA,France,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,6832030.25,0.0,19807879014.845,0.0,19807879014.845,0
2021,266,GAB,Gabon,H5,2709,Crude petroleum oil,8,kg,4.0,19,BBL,2.0,4.0,0.0,149.219,0.0,149.219,0
2021,270,GMB,Gambia,H5,2709,Crude petroleum oil,8,kg,27154.0,8,kg,27154.0,27154.0,0.0,23743.29,0.0,23743.29,0
2021,275,PSE,State of Palestine,H4,2709,Crude petroleum oil,8,kg,12985.539,-1,kg,0.0,12985.539,0.0,6590.55,0.0,6590.55,6
2021,276,DEU,Germany,H5,2709,Crude petroleum oil,8,kg,79378005959.091,-1,kg,0.0,79378005959.091,0.0,40339157340.803,0.0,40339157340.803,6
2021,288,GHA,Ghana,H5,2709,Crude petroleum oil,8,kg,999.0,8,kg,223.0,6832030.25,0.0,3602.478,0.0,3602.478,0
2021,300,GRC,Greece,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,0.0,0.0,11739805505.187,0.0,11739805505.187,0
2021,320,GTM,Guatemala,H5,2709,Crude petroleum oil,8,kg,655747.603,-1,kg,0.0,655747.603,0.0,708446.0,0.0,708446.0,6
2021,328,GUY,Guyana,H5,2709,Crude petroleum oil,8,kg,37.0,8,kg,37.0,37.0,0.0,468.542,468.542,468.542,0
2021,348,HUN,Hungary,H5,2709,Crude petroleum oil,8,kg,5540386407.901,-1,kg,0.0,5540386407.901,0.0,2883102739.0,0.0,2883102739.0,6
2021,352,ISL,Iceland,H5,2709,Crude petroleum oil,8,kg,687.022,-1,kg,0.0,687.022,0.0,340.541,316.13,340.541,6
2021,360,IDN,Indonesia,H5,2709,Crude petroleum oil,8,kg,13777032053.498,-1,kg,0.0,13777032053.498,0.0,7047198512.0,0.0,7047198512.0,6
2021,372,IRL,Ireland,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,6832030.25,0.0,1639209785.331,0.0,1639209785.331,0
2021,376,ISR,Israel,H5,2709,Crude petroleum oil,8,kg,12674975979.183,-1,kg,0.0,12674975979.183,0.0,6432930000.0,0.0,6432930000.0,6
2021,380,ITA,Italy,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,6832030.25,0.0,29920562084.015,0.0,29920562084.015,0
2021,384,CIV,Côte d'Ivoire,H5,2709,Crude petroleum oil,8,kg,2630647946.0,8,kg,2630647946.0,2630647946.0,0.0,1380579017.863,0.0,1380579017.863,0
2021,388,JAM,Jamaica,H5,2709,Crude petroleum oil,8,kg,1130019200.0,12,m³,1301538.3,1130019200.0,0.0,580889965.67,0.0,580889965.67,0
2021,392,JPN,Japan,H5,2709,Crude petroleum oil,8,kg,122050281900.0,8,kg,122050281900.0,122050281900.0,0.0,63103354048.043,0.0,63103354048.043,0
2021,398,KAZ,Kazakhstan,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,6832030.25,0.0,189544.42,0.0,189544.42,0
2021,400,JOR,Jordan,H5,2709,Crude petroleum oil,8,kg,2073342497.614,-1,kg,0.0,2073342497.614,0.0,1052283426.421,0.0,1052283426.421,6
2021,404,KEN,Kenya,H5,2709,Crude petroleum oil,8,kg,423.29,8,kg,423.29,423.29,0.0,1976.076,0.0,1976.076,0
2021,410,KOR,Rep. of Korea,H5,2709,Crude petroleum oil,8,kg,129008209252.63,8,kg,129008209252.63,129008209252.63,0.0,67012528175.0,0.0,67012528175.0,0
2021,417,KGZ,Kyrgyzstan,H5,2709,Crude petroleum oil,8,kg,1773240.0,8,kg,1773240.0,1773240.0,0.0,336038.0,0.0,336038.0,0
2021,418,LAO,Lao People's Dem. Rep.,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,0.0,0.0,35767115.24,0.0,35767115.24,0
2021,422,LBN,Lebanon,H5,2709,Crude petroleum oil,8,kg,7298.0,8,kg,7298.0,7298.0,0.0,34815.0,0.0,34815.0,0
2021,426,LSO,Lesotho,H5,2709,Crude petroleum oil,8,kg,251414.321,-1,kg,0.0,251414.321,250909.0,448205.525,0.0,448205.525,6
2021,428,LVA,Latvia,H5,2709,Crude petroleum oil,8,kg,1178280.0,8,kg,1178280.0,1178280.0,0.0,395030.533,0.0,395030.533,0
2021,430,LBR,Liberia,H5,2709,Crude petroleum oil,8,kg,1023872.0,8,kg,1023872.0,1023872.0,0.0,825512.71,0.0,825512.71,0
2021,440,LTU,Lithuania,H5,2709,Crude petroleum oil,8,kg,8093586840.0,8,kg,8093586840.0,8093586840.0,0.0,4198506295.0,0.0,4198506295.0,0
2021,442,LUX,Luxembourg,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,0.0,0.0,32957.035,32957.035,32957.035,6
2021,454,MWI,Malawi,H5,2709,Crude petroleum oil,8,kg,2225.5,8,kg,2225.5,2225.5,0.0,2438.887,0.0,2438.887,0
2021,458,MYS,Malaysia,H5,2709,Crude petroleum oil,8,kg,6539630700.0,8,kg,6539630700.0,6539630700.0,0.0,3477508212.216,0.0,3477508212.216,0
2021,470,MLT,Malta,H5,2709,Crude petroleum oil,8,kg,44.0,8,kg,44.0,44.0,0.0,527.502,0.0,527.502,0
